Data,Produto,Quantidade Vendida,Preço Unitário,Total de Vendas,Lucro,Despesas,Promoções,Categoria
19/11/2023,Translado Aeroporto Santos Dumont,3,1454.86,4364.58,2588.43,1776.15,Não,Translados
19/11/2023,Passeio Pão de Açúcar (Carro),3,1446.52,4339.56,3038.96,1300.6,Não,Passeios Locais
19/11/2023,Passeio Pão de Açúcar (Carro),1,227.65,227.65,136.35,91.3,Sim,Passeios Locais
20/11/2023,Aluguel Van Corporativa,2,941.77,1883.54,1388.7,494.84,Não,Serviço Privado
20/11/2023,Translado Aeroporto Galeão,2,864.29,1728.58,952.32,776.26,Não,Translados
20/11/2023,Aluguel Carro Executivo,2,920.27,1840.54,1284.95,555.59,Não,Serviço Privado
20/11/2023,Passeio Cristo Redentor (Carro),1,1480.07,1480.07,850.91,629.16,Não,Passeios Locais
20/11/2023,Passeio Cristo Redentor (Carro),2,653.62,1307.24,724.61,582.63,Sim,Passeios Locais
21/11/2023,Translado Aeroporto Santos Dumont,3,242.86,728.58,423.72,304.86,Sim,Translados
21/11/2023,Aluguel Carro Executivo,3,484.12,1452.36,801.93,650.43,Não,Serviço Privado
21/11/2023,Translado Aeroporto Galeão,3,1027.77,3083.31,1986.28,1097.03,Sim,Translados
21/11/2023,Aluguel Van Corporativa,1,1114.34,1114.34,674.47,439.87,Não,Serviço Privado
21/11/2023,Passeio Cristo Redentor (Carro),3,886.08,2658.24,1513.22,1145.02,Sim,Passeios Locais
22/11/2023,City Tour Completo (Van),3,711.32,2133.96,1600.15,533.81,Sim,City Tour
22/11/2023,Translado Aeroporto Santos Dumont,3,1264.81,3794.43,2220.68,1573.75,Sim,Translados
22/11/2023,City Tour Completo (Van),1,1023.2,1023.2,682.54,340.66,Sim,City Tour
22/11/2023,Translado Aeroporto Santos Dumont,3,1041.07,3123.21,1776.2,1347.01,Não,Translados
22/11/2023,Tour Búzios (Van),1,1450.34,1450.34,1062.13,388.21,Sim,Viagens Longas
22/11/2023,Translado Aeroporto Galeão,3,955.97,2867.91,2085.66,782.25,Sim,Translados
23/11/2023,City Tour Completo (Van),3,1341.71,4025.13,2956.0,1069.13,Sim,City Tour
23/11/2023,City Tour Completo (Van),2,1213.0,2426.0,1694.44,731.56,Não,City Tour
23/11/2023,Tour Búzios (Van),2,198.48,396.96,281.17,115.79,Não,Viagens Longas
23/11/2023,Tour Arraial do Cabo (Van),3,648.35,1945.05,1164.81,780.24,Sim,Viagens Longas
23/11/2023,Passeio Pão de Açúcar (Carro),2,349.71,699.42,507.68,191.74,Não,Passeios Locais
23/11/2023,City Tour Completo (Van),2,675.47,1350.94,983.25,367.69,Não,City Tour
23/11/2023,Aluguel Van Corporativa,2,797.93,1595.86,1146.36,449.5,Sim,Serviço Privado
23/11/2023,Passeio Pão de Açúcar (Carro),3,847.34,2542.02,1881.01,661.01,Não,Passeios Locais
24/11/2023,Tour Arraial do Cabo (Van),1,546.05,546.05,396.1,149.95,Sim,Viagens Longas
24/11/2023,Passeio Pão de Açúcar (Carro),2,1408.5,2817.0,1568.2,1248.8,Não,Passeios Locais
24/11/2023,Aluguel Van Corporativa,1,1015.23,1015.23,731.56,283.67,Sim,Serviço Privado
24/11/2023,City Tour Completo (Van),1,1047.92,1047.92,753.34,294.58,Sim,City Tour
24/11/2023,Translado Aeroporto Galeão,1,646.25,646.25,429.53,216.72,Não,Translados
24/11/2023,Passeio Cristo Redentor (Carro),2,1438.5,2877.0,1836.1,1040.9,Sim,Passeios Locais
24/11/2023,Tour Petrópolis (Carro),3,925.31,2775.93,1798.93,977.0,Sim,Viagens Longas
25/11/2023,Tour Búzios (Van),1,960.77,960.77,709.0,251.77,Não,Viagens Longas
25/11/2023,Passeio Cristo Redentor (Carro),1,923.87,923.87,567.23,356.64,Sim,Passeios Locais
25/11/2023,Translado Aeroporto Galeão,3,818.8,2456.4,1595.87,860.53,Não,Translados
26/11/2023,Tour Arraial do Cabo (Van),2,200.89,401.78,228.7,173.08,Sim,Viagens Longas
26/11/2023,Translado Aeroporto Santos Dumont,1,1159.02,1159.02,835.88,323.14,Sim,Translados
26/11/2023,Aluguel Van Corporativa,2,682.94,1365.88,895.69,470.19,Sim,Serviço Privado
26/11/2023,Aluguel Carro Executivo,2,361.69,723.38,539.22,184.16,Sim,Serviço Privado
26/11/2023,City Tour Completo (Van),3,701.8,2105.4,1186.6,918.8,Não,City Tour
26/11/2023,Passeio Pão de Açúcar (Carro),1,287.63,287.63,185.75,101.88,Não,Passeios Locais
26/11/2023,Translado Aeroporto Santos Dumont,2,561.4,1122.8,832.82,289.98,Sim,Translados
26/11/2023,Passeio Cristo Redentor (Carro),3,468.77,1406.31,1046.26,360.05,Não,Passeios Locais
27/11/2023,Translado Aeroporto Galeão,3,377.47,1132.41,644.93,487.48,Não,Translados
27/11/2023,Tour Arraial do Cabo (Van),2,405.69,811.38,557.73,253.65,Não,Viagens Longas
27/11/2023,Tour Búzios (Van),1,706.78,706.78,397.41,309.37,Não,Viagens Longas
27/11/2023,Aluguel Van Corporativa,2,1004.49,2008.98,1185.25,823.73,Não,Serviço Privado
27/11/2023,Tour Arraial do Cabo (Van),1,906.71,906.71,563.56,343.15,Sim,Viagens Longas
27/11/2023,Passeio Cristo Redentor (Carro),2,157.55,315.1,179.12,135.98,Não,Passeios Locais
28/11/2023,Aluguel Carro Executivo,1,929.08,929.08,608.87,320.21,Sim,Serviço Privado
28/11/2023,Tour Búzios (Van),3,507.21,1521.63,1005.93,515.7,Sim,Viagens Longas
28/11/2023,Tour Arraial do Cabo (Van),3,174.63,523.89,310.99,212.9,Não,Viagens Longas
29/11/2023,Tour Búzios (Van),1,1128.05,1128.05,795.03,333.02,Sim,Viagens Longas
29/11/2023,Tour Búzios (Van),3,1208.18,3624.54,2689.68,934.86,Não,Viagens Longas
29/11/2023,Tour Arraial do Cabo (Van),1,1080.62,1080.62,673.26,407.36,Não,Viagens Longas
29/11/2023,Tour Petrópolis (Carro),1,761.08,761.08,503.25,257.83,Não,Viagens Longas
29/11/2023,Tour Búzios (Van),1,288.45,288.45,209.95,78.5,Sim,Viagens Longas
30/11/2023,Tour Petrópolis (Carro),3,229.41,688.23,463.41,224.82,Sim,Viagens Longas
30/11/2023,Tour Arraial do Cabo (Van),3,950.46,2851.38,1813.49,1037.89,Sim,Viagens Longas
30/11/2023,Aluguel Carro Executivo,1,1389.44,1389.44,802.45,586.99,Sim,Serviço Privado
01/12/2023,Aluguel Van Corporativa,3,323.13,969.39,624.83,344.56,Não,Serviço Privado
01/12/2023,Passeio Pão de Açúcar (Carro),1,427.29,427.29,257.48,169.81,Não,Passeios Locais
01/12/2023,Translado Aeroporto Galeão,3,233.67,701.01,456.72,244.29,Sim,Translados
01/12/2023,Translado Aeroporto Santos Dumont,1,1400.12,1400.12,871.64,528.48,Não,Translados
01/12/2023,Tour Arraial do Cabo (Van),2,1361.9,2723.8,1510.27,1213.53,Sim,Viagens Longas
01/12/2023,Passeio Pão de Açúcar (Carro),3,257.34,772.02,571.07,200.95,Sim,Passeios Locais
01/12/2023,Tour Arraial do Cabo (Van),1,1252.23,1252.23,936.82,315.41,Sim,Viagens Longas
02/12/2023,Tour Búzios (Van),2,954.13,1908.26,1299.34,608.92,Não,Viagens Longas
02/12/2023,Aluguel Carro Executivo,3,639.3,1917.9,1428.49,489.41,Sim,Serviço Privado
02/12/2023,Aluguel Van Corporativa,3,509.05,1527.15,851.1,676.05,Não,Serviço Privado
02/12/2023,Aluguel Van Corporativa,1,724.49,724.49,434.14,290.35,Não,Serviço Privado
02/12/2023,Passeio Pão de Açúcar (Carro),3,1377.32,4131.96,2630.62,1501.34,Sim,Passeios Locais
02/12/2023,Tour Petrópolis (Carro),3,350.25,1050.75,688.25,362.5,Não,Viagens Longas
03/12/2023,Passeio Pão de Açúcar (Carro),1,1055.87,1055.87,789.51,266.36,Não,Passeios Locais
03/12/2023,City Tour Completo (Van),1,418.7,418.7,254.89,163.81,Não,City Tour
03/12/2023,City Tour Completo (Van),1,1380.69,1380.69,882.89,497.8,Sim,City Tour
03/12/2023,Aluguel Van Corporativa,2,1412.32,2824.64,2026.43,798.21,Sim,Serviço Privado
03/12/2023,Aluguel Van Corporativa,2,821.4,1642.8,969.93,672.87,Não,Serviço Privado
03/12/2023,Tour Petrópolis (Carro),1,1473.74,1473.74,818.19,655.55,Não,Viagens Longas
03/12/2023,City Tour Completo (Van),1,172.81,172.81,111.89,60.92,Sim,City Tour
03/12/2023,Aluguel Carro Executivo,1,1205.63,1205.63,725.36,480.27,Sim,Serviço Privado
04/12/2023,City Tour Completo (Van),2,1333.29,2666.58,1858.51,808.07,Não,City Tour
04/12/2023,Translado Aeroporto Santos Dumont,1,1041.42,1041.42,598.91,442.51,Não,Translados
04/12/2023,Aluguel Van Corporativa,2,738.72,1477.44,838.38,639.06,Não,Serviço Privado
04/12/2023,Translado Aeroporto Santos Dumont,1,499.66,499.66,361.99,137.67,Sim,Translados
04/12/2023,Passeio Cristo Redentor (Carro),3,1181.71,3545.13,2547.12,998.01,Não,Passeios Locais
04/12/2023,Passeio Pão de Açúcar (Carro),3,1427.35,4282.05,2870.54,1411.51,Não,Passeios Locais
05/12/2023,City Tour Completo (Van),2,340.78,681.56,484.71,196.85,Não,City Tour
05/12/2023,Passeio Pão de Açúcar (Carro),1,1173.82,1173.82,648.68,525.14,Não,Passeios Locais
05/12/2023,Passeio Cristo Redentor (Carro),2,1212.35,2424.7,1674.17,750.53,Não,Passeios Locais
05/12/2023,Tour Búzios (Van),1,1130.08,1130.08,644.71,485.37,Não,Viagens Longas
05/12/2023,Aluguel Van Corporativa,2,1393.16,2786.32,1736.0,1050.32,Não,Serviço Privado
05/12/2023,Passeio Pão de Açúcar (Carro),2,902.21,1804.42,1187.82,616.6,Não,Passeios Locais
05/12/2023,Tour Búzios (Van),1,1287.99,1287.99,805.6,482.39,Não,Viagens Longas
05/12/2023,Aluguel Van Corporativa,3,1008.46,3025.38,2230.32,795.06,Sim,Serviço Privado
06/12/2023,Tour Arraial do Cabo (Van),1,576.96,576.96,372.94,204.02,Não,Viagens Longas
06/12/2023,Tour Búzios (Van),3,695.76,2087.28,1374.63,712.65,Não,Viagens Longas
06/12/2023,Translado Aeroporto Santos Dumont,3,952.07,2856.21,1586.5,1269.71,Sim,Translados
06/12/2023,Aluguel Van Corporativa,2,1143.41,2286.82,1294.07,992.75,Não,Serviço Privado
06/12/2023,Translado Aeroporto Galeão,1,1195.69,1195.69,799.73,395.96,Sim,Translados
06/12/2023,Passeio Cristo Redentor (Carro),3,312.62,937.86,614.1,323.76,Não,Passeios Locais
06/12/2023,Translado Aeroporto Galeão,2,1392.68,2785.36,1939.18,846.18,Não,Translados
06/12/2023,Passeio Pão de Açúcar (Carro),3,664.98,1994.94,1134.05,860.89,Não,Passeios Locais
07/12/2023,Aluguel Van Corporativa,1,814.88,814.88,524.33,290.55,Sim,Serviço Privado
07/12/2023,Passeio Pão de Açúcar (Carro),1,1165.12,1165.12,676.8,488.32,Não,Passeios Locais
07/12/2023,Tour Búzios (Van),2,1360.61,2721.22,1936.06,785.16,Não,Viagens Longas
07/12/2023,Tour Arraial do Cabo (Van),2,1218.99,2437.98,1692.2,745.78,Não,Viagens Longas
07/12/2023,Translado Aeroporto Galeão,2,879.41,1758.82,1097.63,661.19,Sim,Translados
08/12/2023,Passeio Cristo Redentor (Carro),2,1331.25,2662.5,1919.24,743.26,Não,Passeios Locais
08/12/2023,Passeio Pão de Açúcar (Carro),1,1053.8,1053.8,618.03,435.77,Não,Passeios Locais
08/12/2023,Aluguel Van Corporativa,1,1351.25,1351.25,848.67,502.58,Não,Serviço Privado
08/12/2023,City Tour Completo (Van),1,1324.78,1324.78,771.1,553.68,Sim,City Tour
09/12/2023,Tour Búzios (Van),1,1432.3,1432.3,990.73,441.57,Não,Viagens Longas
09/12/2023,Aluguel Carro Executivo,1,1005.15,1005.15,628.36,376.79,Não,Serviço Privado
09/12/2023,Translado Aeroporto Galeão,1,860.22,860.22,544.54,315.68,Não,Translados
09/12/2023,Tour Búzios (Van),3,456.43,1369.29,792.5,576.79,Sim,Viagens Longas
09/12/2023,City Tour Completo (Van),2,658.82,1317.64,903.09,414.55,Não,City Tour
09/12/2023,Passeio Cristo Redentor (Carro),2,1272.34,2544.68,1749.13,795.55,Não,Passeios Locais
09/12/2023,Aluguel Van Corporativa,3,224.47,673.41,477.57,195.84,Não,Serviço Privado
10/12/2023,Passeio Pão de Açúcar (Carro),2,762.68,1525.36,861.23,664.13,Não,Passeios Locais
10/12/2023,Translado Aeroporto Galeão,1,969.34,969.34,566.61,402.73,Não,Translados
10/12/2023,Passeio Cristo Redentor (Carro),2,1026.28,2052.56,1467.42,585.14,Não,Passeios Locais
10/12/2023,Translado Aeroporto Santos Dumont,3,876.53,2629.59,1625.53,1004.06,Não,Translados
10/12/2023,Tour Búzios (Van),3,968.27,2904.81,1763.48,1141.33,Não,Viagens Longas
10/12/2023,Aluguel Van Corporativa,1,665.35,665.35,367.45,297.9,Não,Serviço Privado
10/12/2023,Aluguel Carro Executivo,1,474.93,474.93,269.1,205.83,Sim,Serviço Privado
11/12/2023,City Tour Completo (Van),1,557.31,557.31,315.07,242.24,Não,City Tour
11/12/2023,Aluguel Van Corporativa,1,244.58,244.58,142.72,101.86,Não,Serviço Privado
11/12/2023,Aluguel Carro Executivo,2,502.3,1004.6,617.04,387.56,Não,Serviço Privado
11/12/2023,Aluguel Van Corporativa,3,460.02,1380.06,908.23,471.83,Não,Serviço Privado
12/12/2023,Passeio Pão de Açúcar (Carro),2,894.49,1788.98,1276.52,512.46,Sim,Passeios Locais
12/12/2023,Aluguel Carro Executivo,2,212.88,425.76,306.2,119.56,Não,Serviço Privado
12/12/2023,Tour Búzios (Van),3,278.7,836.1,487.68,348.42,Sim,Viagens Longas
12/12/2023,Passeio Pão de Açúcar (Carro),1,202.64,202.64,126.7,75.94,Sim,Passeios Locais
12/12/2023,Aluguel Carro Executivo,2,1349.41,2698.82,1596.07,1102.75,Sim,Serviço Privado
12/12/2023,Tour Búzios (Van),1,244.74,244.74,169.37,75.37,Sim,Viagens Longas
13/12/2023,Translado Aeroporto Santos Dumont,2,1133.29,2266.58,1480.42,786.16,Sim,Translados
13/12/2023,City Tour Completo (Van),1,1071.72,1071.72,793.1,278.62,Não,City Tour
13/12/2023,Tour Arraial do Cabo (Van),3,220.83,662.49,377.51,284.98,Sim,Viagens Longas
13/12/2023,Tour Arraial do Cabo (Van),2,612.18,1224.36,682.09,542.27,Sim,Viagens Longas
13/12/2023,Passeio Pão de Açúcar (Carro),1,547.49,547.49,337.93,209.56,Não,Passeios Locais
13/12/2023,Aluguel Carro Executivo,1,152.33,152.33,101.43,50.9,Não,Serviço Privado
13/12/2023,Tour Arraial do Cabo (Van),2,616.96,1233.92,919.55,314.37,Sim,Viagens Longas
13/12/2023,Passeio Cristo Redentor (Carro),3,1352.85,4058.55,2678.71,1379.84,Não,Passeios Locais
14/12/2023,Passeio Cristo Redentor (Carro),3,1337.39,4012.17,3006.8,1005.37,Sim,Passeios Locais
14/12/2023,Translado Aeroporto Santos Dumont,2,1314.13,2628.26,1620.17,1008.09,Não,Translados
14/12/2023,Translado Aeroporto Galeão,3,364.36,1093.08,679.34,413.74,Sim,Translados
14/12/2023,Translado Aeroporto Santos Dumont,1,385.03,385.03,252.52,132.51,Sim,Translados
15/12/2023,Tour Petrópolis (Carro),1,798.74,798.74,567.61,231.13,Não,Viagens Longas
15/12/2023,City Tour Completo (Van),2,1135.48,2270.96,1366.38,904.58,Sim,City Tour
15/12/2023,City Tour Completo (Van),2,327.23,654.46,420.34,234.12,Não,City Tour
15/12/2023,Passeio Pão de Açúcar (Carro),3,888.27,2664.81,1988.71,676.1,Não,Passeios Locais
16/12/2023,Passeio Pão de Açúcar (Carro),1,538.49,538.49,394.2,144.29,Sim,Passeios Locais
16/12/2023,Passeio Cristo Redentor (Carro),3,1210.28,3630.84,2681.17,949.67,Não,Passeios Locais
16/12/2023,Translado Aeroporto Galeão,2,418.24,836.48,471.46,365.02,Sim,Translados
16/12/2023,Passeio Pão de Açúcar (Carro),1,446.48,446.48,327.81,118.67,Não,Passeios Locais
16/12/2023,Passeio Pão de Açúcar (Carro),1,1095.3,1095.3,760.83,334.47,Não,Passeios Locais
16/12/2023,Passeio Pão de Açúcar (Carro),1,374.76,374.76,217.06,157.7,Sim,Passeios Locais
16/12/2023,Tour Petrópolis (Carro),3,941.96,2825.88,1611.67,1214.21,Não,Viagens Longas
16/12/2023,Passeio Pão de Açúcar (Carro),1,448.84,448.84,310.04,138.8,Sim,Passeios Locais
17/12/2023,Tour Búzios (Van),2,501.86,1003.72,698.44,305.28,Sim,Viagens Longas
17/12/2023,Aluguel Carro Executivo,2,1179.11,2358.22,1641.56,716.66,Não,Serviço Privado
17/12/2023,Passeio Pão de Açúcar (Carro),1,1283.84,1283.84,759.02,524.82,Não,Passeios Locais
17/12/2023,Tour Petrópolis (Carro),1,772.44,772.44,468.82,303.62,Não,Viagens Longas
17/12/2023,Aluguel Van Corporativa,2,946.9,1893.8,1064.72,829.08,Não,Serviço Privado
17/12/2023,Translado Aeroporto Galeão,1,858.17,858.17,502.31,355.86,Não,Translados
18/12/2023,Tour Petrópolis (Carro),1,174.07,174.07,97.1,76.97,Não,Viagens Longas
18/12/2023,Aluguel Van Corporativa,3,890.95,2672.85,1877.02,795.83,Não,Serviço Privado
18/12/2023,Aluguel Van Corporativa,2,358.76,717.52,396.45,321.07,Não,Serviço Privado
19/12/2023,Translado Aeroporto Santos Dumont,1,1264.77,1264.77,854.24,410.53,Não,Translados
19/12/2023,Aluguel Van Corporativa,2,1394.94,2789.88,2018.86,771.02,Não,Serviço Privado
19/12/2023,Translado Aeroporto Galeão,3,996.36,2989.08,1831.04,1158.04,Não,Translados
19/12/2023,City Tour Completo (Van),2,539.8,1079.6,691.07,388.53,Não,City Tour
19/12/2023,Aluguel Van Corporativa,1,516.44,516.44,368.64,147.8,Não,Serviço Privado
19/12/2023,Tour Petrópolis (Carro),3,814.76,2444.28,1410.41,1033.87,Não,Viagens Longas
20/12/2023,Tour Petrópolis (Carro),2,412.8,825.6,601.3,224.3,Não,Viagens Longas
20/12/2023,Aluguel Carro Executivo,2,1092.11,2184.22,1242.4,941.82,Não,Serviço Privado
20/12/2023,Translado Aeroporto Santos Dumont,2,863.48,1726.96,1267.46,459.5,Não,Translados
20/12/2023,Passeio Cristo Redentor (Carro),2,1250.7,2501.4,1491.27,1010.13,Não,Passeios Locais
20/12/2023,Tour Petrópolis (Carro),3,1305.47,3916.41,2425.37,1491.04,Não,Viagens Longas
20/12/2023,Passeio Cristo Redentor (Carro),1,578.68,578.68,333.03,245.65,Sim,Passeios Locais
20/12/2023,Passeio Pão de Açúcar (Carro),2,722.82,1445.64,942.13,503.51,Não,Passeios Locais
21/12/2023,Passeio Pão de Açúcar (Carro),3,382.04,1146.12,691.52,454.6,Não,Passeios Locais
21/12/2023,Translado Aeroporto Santos Dumont,1,631.81,631.81,366.96,264.85,Sim,Translados
21/12/2023,Tour Arraial do Cabo (Van),1,847.8,847.8,466.95,380.85,Não,Viagens Longas
21/12/2023,City Tour Completo (Van),3,1360.24,4080.72,2588.87,1491.85,Sim,City Tour
22/12/2023,Translado Aeroporto Galeão,2,1270.64,2541.28,1791.41,749.87,Não,Translados
22/12/2023,Tour Petrópolis (Carro),3,1272.86,3818.58,2355.25,1463.33,Não,Viagens Longas
22/12/2023,City Tour Completo (Van),1,728.56,728.56,423.9,304.66,Sim,City Tour
22/12/2023,Tour Petrópolis (Carro),3,924.03,2772.09,1532.52,1239.57,Não,Viagens Longas
22/12/2023,Translado Aeroporto Santos Dumont,1,1073.42,1073.42,762.69,310.73,Não,Translados
23/12/2023,Translado Aeroporto Santos Dumont,1,304.28,304.28,200.63,103.65,Sim,Translados
23/12/2023,Passeio Pão de Açúcar (Carro),2,815.45,1630.9,1121.88,509.02,Não,Passeios Locais
23/12/2023,City Tour Completo (Van),2,154.19,308.38,210.49,97.89,Sim,City Tour
24/12/2023,Tour Búzios (Van),1,254.3,254.3,187.89,66.41,Não,Viagens Longas
24/12/2023,Passeio Cristo Redentor (Carro),2,557.41,1114.82,752.94,361.88,Sim,Passeios Locais
24/12/2023,Passeio Cristo Redentor (Carro),1,193.73,193.73,133.83,59.9,Não,Passeios Locais
25/12/2023,Aluguel Carro Executivo,2,1393.2,2786.4,1707.14,1079.26,Não,Serviço Privado
25/12/2023,Tour Petrópolis (Carro),3,214.51,643.53,481.67,161.86,Sim,Viagens Longas
25/12/2023,Translado Aeroporto Santos Dumont,3,577.79,1733.37,1294.49,438.88,Não,Translados
25/12/2023,Passeio Cristo Redentor (Carro),3,522.09,1566.27,954.3,611.97,Não,Passeios Locais
25/12/2023,Tour Búzios (Van),1,335.16,335.16,208.27,126.89,Não,Viagens Longas
25/12/2023,Tour Búzios (Van),2,444.34,888.68,560.71,327.97,Não,Viagens Longas
25/12/2023,Translado Aeroporto Santos Dumont,2,762.73,1525.46,866.44,659.02,Não,Translados
25/12/2023,Tour Arraial do Cabo (Van),3,1080.85,3242.55,2280.95,961.6,Não,Viagens Longas
26/12/2023,City Tour Completo (Van),3,273.82,821.46,563.65,257.81,Não,City Tour
26/12/2023,Aluguel Carro Executivo,2,521.07,1042.14,725.23,316.91,Sim,Serviço Privado
26/12/2023,Passeio Pão de Açúcar (Carro),2,1448.31,2896.62,2016.14,880.48,Não,Passeios Locais
26/12/2023,Tour Petrópolis (Carro),2,717.52,1435.04,811.72,623.32,Não,Viagens Longas
26/12/2023,Tour Búzios (Van),2,1271.31,2542.62,1783.32,759.3,Sim,Viagens Longas
26/12/2023,Tour Búzios (Van),2,1151.24,2302.48,1670.61,631.87,Não,Viagens Longas
27/12/2023,Tour Arraial do Cabo (Van),3,1136.22,3408.66,2341.85,1066.81,Não,Viagens Longas
27/12/2023,Aluguel Carro Executivo,1,1039.78,1039.78,758.14,281.64,Não,Serviço Privado
27/12/2023,City Tour Completo (Van),3,1124.49,3373.47,2493.77,879.7,Não,City Tour
27/12/2023,Translado Aeroporto Santos Dumont,3,581.7,1745.1,1006.97,738.13,Não,Translados
27/12/2023,Passeio Cristo Redentor (Carro),1,898.21,898.21,499.25,398.96,Não,Passeios Locais
28/12/2023,Translado Aeroporto Galeão,3,1389.12,4167.36,2562.59,1604.77,Não,Translados
28/12/2023,Aluguel Van Corporativa,2,363.5,727.0,401.43,325.57,Sim,Serviço Privado
28/12/2023,Tour Arraial do Cabo (Van),3,1498.42,4495.26,3170.34,1324.92,Não,Viagens Longas
28/12/2023,Aluguel Van Corporativa,3,505.92,1517.76,943.99,573.77,Não,Serviço Privado
28/12/2023,Aluguel Carro Executivo,3,653.27,1959.81,1088.41,871.4,Sim,Serviço Privado
28/12/2023,Tour Arraial do Cabo (Van),2,929.75,1859.5,1087.18,772.32,Não,Viagens Longas
28/12/2023,Translado Aeroporto Galeão,1,1199.52,1199.52,740.41,459.11,Não,Translados
28/12/2023,Aluguel Van Corporativa,2,936.76,1873.52,1120.09,753.43,Sim,Serviço Privado
29/12/2023,Translado Aeroporto Galeão,1,1093.42,1093.42,712.79,380.63,Sim,Translados
29/12/2023,Tour Búzios (Van),1,385.87,385.87,259.35,126.52,Não,Viagens Longas
29/12/2023,Tour Petrópolis (Carro),1,681.81,681.81,398.32,283.49,Não,Viagens Longas
29/12/2023,Aluguel Carro Executivo,3,1148.77,3446.31,2209.96,1236.35,Sim,Serviço Privado
29/12/2023,Translado Aeroporto Galeão,2,1198.14,2396.28,1654.2,742.08,Sim,Translados
29/12/2023,Tour Arraial do Cabo (Van),2,414.62,829.24,501.69,327.55,Não,Viagens Longas
29/12/2023,Passeio Cristo Redentor (Carro),3,1381.43,4144.29,2700.7,1443.59,Sim,Passeios Locais
29/12/2023,Tour Búzios (Van),2,923.12,1846.24,1367.64,478.6,Não,Viagens Longas
30/12/2023,Tour Arraial do Cabo (Van),3,838.46,2515.38,1640.76,874.62,Não,Viagens Longas
30/12/2023,Translado Aeroporto Santos Dumont,2,1244.16,2488.32,1635.35,852.97,Sim,Translados
30/12/2023,Tour Búzios (Van),3,287.84,863.52,535.56,327.96,Não,Viagens Longas
30/12/2023,Translado Aeroporto Galeão,1,775.55,775.55,567.58,207.97,Não,Translados
30/12/2023,Passeio Cristo Redentor (Carro),3,337.69,1013.07,574.23,438.84,Não,Passeios Locais
